pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
13964,SG,nse_cm,,765GJ33,765GJ33-SG,,765GJ33-SG,IN1520220212,,,,SDL GJ 7.65% 2033,,,1,100,-1,-1,2,-1,NSE,,,1359849600,,1359849600,0,0,0,0,0,95.00-105.00,0,0,1451493496,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
21752,BL,nse_cm,,CAPACITE,CAPACITE-BL,,CAPACITE-BL,INE264T01014,,,,CAPACITE INFRAPROJECT LTD,,,5,1,-1,-1,2,-1,NSE,,,1190764800,,1190764800,0,0,1379203200,1379721600,0,246.45-261.65,0,0,1451498937,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,389855.00,1,0,26165,24645,1,1,1,0,0,1,0,8.4604e+07,0,0,389855,
21554,BL,nse_cm,,HALEOSLABS,HALEOSLABS-BL,,HALEOSLABS-BL,INE320X01016,,,,HALEOS LABS LIMITED,,,10,1,-1,-1,2,-1,NSE,,,1187395200,,1187395200,0,0,0,0,1443139200,1238.50-1315.10,0,0,1451498947,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,80056.00,1,0,131510,123850,1,1,1,0,0,1,0,3.02329e+06,0,0,80056,
29710,SG,nse_cm,,715PY39A,715PY39A-SG,,715PY39A-SG,IN3820240064,,,,SDL PY 7.15% 2039,,,1,100,-1,-1,2,-1,NSE,,,1424822400,,1424822400,0,0,0,0,0,95.00-105.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,327000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+07,0,0,327000,
24792,N0,nse_cm,,975SIPL27,975SIPL27-N0,,975SIPL27-N0,INE391V07141,,,,SHREM INFRA 9.75% 2027,,,1,1,-1,-1,2,-1,NSE,,,1407628800,,1407628800,0,0,0,0,1450310400,45440.00-68160.00,0,0,1451493499,,,,,,,,,,CASH,,,,,5680000,,,,0,20,,0.0000,T+1,315513000,0,1,408.00,1,0,6.816e+06,4.544e+06,1,1,1,0,0,1,0,12500,0,0,408,
12523,BL,nse_cm,,JSL,JSL-BL,,JSL-BL,INE220G01021,,,,JINDAL STAINLESS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1440288000,771.25-818.95,0,0,1451498923,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,126036.00,1,0,81895,77125,1,1,1,0,0,1,0,8.2377e+08,0,0,126036,
1611,BL,nse_cm,,AURIGROW,AURIGROW-BL,,AURIGROW-BL,INE925Y01036,,,,AURI GROW INDIA LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1293235200,,1293235200,0,0,1411603200,1412121600,0,0.82-0.86,0,0,1451498946,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,48273044.00,1,0,86,82,1,1,1,0,0,1,0,1.47624e+09,0,0,48273044,
21217,SM,nse_cm,,ACCORD,ACCORD-SM,,ACCORD-SM,INE113X01015,,,,ACCORD SYNERGY LIMITED,,,5,2000,-1,-1,2,-1,NSE,,,1183766400,,1183766400,0,0,1411603200,1412121600,0,27.55-30.45,0,0,1451499058,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,113534.00,2000,0,3045,2755,1,1,1,0,0,1,0,3.472e+06,0,0,113534,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult"
23071,BL,nse_cm,,GOPAL,GOPAL-BL,,GOPAL-BL,INE0L9R01028,,,,GOPAL SNACKS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1394841600,,1394841600,0,0,0,0,1447804800,305.95-324.85,0,0,1451498938,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,322148.00,1,0,32485,30595,1,1,1,0,0,1,0,1.24622e+08,0,0,322148,
20224,EQ,nse_cm,,JWL,JWL-EQ,,JWL,INE209L01016,,,,JUPITER WAGONS LIMITED,,,5,1,-1,-1,2,-1,NSE,,,971827200,,971827200,0,0,0,0,1433030400,270.20-405.20,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,295875.00,1,0,40520,27020,1,1,1,0,0,1,0,4.24498e+08,0,0,295875,"Close to Close price movement was greater than 25% in previous 5 trading days,Close to Close price movement was greater than 25% in previous 15 days"
759306,SG,nse_cm,,708OR33,708OR33-SG,,708OR33-SG,IN2720250090,,,,SDL OR 7.08% 2033,,,1,100,-1,-1,2,-1,NSE,,,1445126400,,1445126400,0,0,0,0,0,95.00-105.00,0,0,1451493503,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
13646,BL,nse_cm,,ELECON,ELECON-BL,,ELECON-BL,INE205B01031,,,,ELECON ENG. CO. LTD,,,5,1,-1,-1,2,-1,NSE,,,843955200,,843955200,0,0,0,0,1445040000,461.60-490.10,0,0,1451498927,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,208916.00,1,0,49010,46160,1,1,1,0,0,1,0,2.244e+08,0,0,208916,
1791,BL,nse_cm,,KANPRPLA,KANPRPLA-BL,,KANPRPLA-BL,INE694E01014,,,,KANPUR PLASTIPACK LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1293926400,,1293926400,0,0,0,0,1441152000,176.21-187.09,0,0,1451498910,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,555886.00,1,0,18709,17621,1,1,1,0,0,1,0,2.32268e+07,0,0,555886,
13984,BL,nse_cm,,JASH,JASH-BL,,JASH-BL,INE039O01029,,,,JASH ENGINEERING LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1256860800,,1256860800,0,0,0,0,1441843200,417.10-442.80,0,0,1451498928,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,234829.00,1,0,44280,41710,1,1,1,0,0,1,0,6.27551e+07,0,0,234829,
14314,EQ,nse_cm,,TTL,TTL-EQ,,TTL,INE592B01024,,,,T T LIMITED,,,1,1,-1,-1,2,-1,NSE,,,856569600,,856569600,0,0,0,0,1442534400,6.75-10.11,0,0,1451499059,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,8446767.00,1,0,1011,675,1,1,1,0,0,1,0,2.58311e+08,0,0,8446767,EPS based on previous 4 trailing quarters in the scrip is zero
10543,SG,nse_cm,,765RJ32,765RJ32-SG,,765RJ32-SG,IN2920220125,,,,SDL RJ 7.65% 2032,,,1,100,-1,-1,2,-1,NSE,,,1344124800,,1344124800,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
20188,EQ,nse_cm,,WABAG,WABAG-EQ,,WABAG,INE956G01038,,,,VA TECH WABAG LTD,,,10,1,-1,-1,2,-1,NSE,,,971395200,,971395200,0,0,0,0,1438819200,1015.80-1523.60,0,0,1451500019,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,78754.00,1,0,152360,101580,1,1,1,0,0,1,0,6.22562e+07,0,0,78754,
11441,EQ,nse_cm,,LICNETFSEN,LICNETFSEN-EQ,,LICNETFSEN,INF767K01OT5,,,,LICNAMC - LICNFESGP,,,1,1,-1,-1,2,-1,NSE,,,1133913600,,1133913600,0,0,0,0,0,762.97-1144.45,0,0,1451500018,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,104849.00,1,0,114445,76297,1,1,1,0,0,1,0,8.24615e+06,0,0,104849,
25866,N0,nse_cm,,925SCL26G,925SCL26G-N0,,925SCL26G-N0,INE148I07UY7,,,,SCL 9.25% 2026 II,,,1,1,-1,-1,2,-1,NSE,,,1414195200,,1414195200,0,0,0,0,1444176000,78911.36-118367.04,0,0,1451493499,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,163.00,1,0,1.18367e+07,7.89114e+06,1,1,1,0,0,1,0,5000,0,0,163,
24199,BL,nse_cm,,VADILALIND,VADILALIND-BL,,VADILALIND-BL,INE694D01016,,,,VADILAL INDUSTRIES LTD,,,50,1,-1,-1,2,-1,NSE,,,992563200,,992563200,0,0,0,0,1442102400,4801.50-5097.50,0,0,1451498939,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,20039.00,1,0,509750,480150,1,1,1,0,0,1,0,7.18783e+06,0,0,20039,
10252,SG,nse_cm,,782WB32,782WB32-SG,,782WB32-SG,IN3420220045,,,,SDL WB 7.82% 2032,,,1,100,-1,-1,2,-1,NSE,,,1341705600,,1341705600,0,0,0,0,0,95.95-106.05,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,990000.00,100,0,10605,9595,1,1,1,0,0,1,0,1.5e+08,0,0,990000,
22501,SG,nse_cm,,766HR36,766HR36-SG,,766HR36-SG,IN1620230350,,,,SDL HR 7.66% 2036,,,1,100,-1,-1,2,-1,NSE,,,1391299200,,1391299200,0,0,0,0,0,95.00-105.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
7424,BL,nse_cm,,MONQ50,MONQ50-BL,,MONQ50-BL,INF247L01AU3,,,,MOTILALAMC - MONQ50,,,1,1,-1,-1,2,-1,NSE,,,1325203200,,1325203200,0,0,0,0,0,85.68-90.96,0,0,1451498918,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,479873.00,1,0,9096,8568,1,1,1,0,0,1,0,1.4675e+07,0,0,479873,
31768,N6,nse_cm,,891NTPC33,891NTPC33-N6,,891NTPC33-N6,INE733E07JJ9,,,,8.91%S-R-NCD SERIES 3B,,,1,1,-1,-1,2,-1,NSE,,,1071878400,,1071878400,0,0,0,0,1449014400,980.96-1471.44,0,0,1451500020,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,81549.00,1,0,147144,98096,1,1,1,0,0,1,0,3.99968e+06,0,0,81549,
1160,SG,nse_cm,,654RJ30A,654RJ30A-SG,,654RJ30A-SG,IN2920200481,,,,SDL RJ 6.54% 2030,,,1,100,-1,-1,2,-1,NSE,,,1290297600,,1290297600,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
8333,SG,nse_cm,,713TS34,713TS34-SG,,713TS34-SG,IN4520210274,,,,SDL TS 7.13% 2034,,,1,100,-1,-1,2,-1,NSE,,,1330819200,,1330819200,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
8003,EQ,nse_cm,,SILVER,SILVER-EQ,,SILVER,INF209KB19F6,,,,BIRLASLAMC - SILVER,,,1,1,-1,-1,2,-1,NSE,,,1328313600,,1328313600,0,0,0,0,0,181.67-272.49,0,0,1451500017,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,440371.00,1,0,27249,18167,1,1,1,0,0,1,0,1.28015e+08,0,0,440371,
12047,BL,nse_cm,,ASHIMASYN,ASHIMASYN-BL,,ASHIMASYN-BL,INE440A01010,,,,ASHIMA LTD,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1345075200,1345852800,0,17.61-18.69,0,0,1451498906,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,5443529.00,1,0,1869,1761,1,1,1,0,0,1,0,1.9166e+08,0,0,5443529,
757336,EQ,nse_cm,,AEGISVOPAK,AEGISVOPAK-EQ,,AEGISVOPAK,INE0INX01018,,,,AEGIS VOPAK TERMINALS LTD,,,5,1,-1,-1,2,-1,NSE,,,1433289600,,1433289600,0,0,0,0,0,222.75-272.25,0,0,1451500020,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,403308.00,1,0,27225,22275,1,1,1,0,0,1,0,1.10799e+09,0,0,403308,The scrip PE is greater than 50 for previous 4 trailing quarters
5857,NT,nse_cm,,975SCL28,975SCL28-NT,,975SCL28-NT,INE148I07KP6,,,,SEC RE NCD 8.89% SR.VIII,,,1,1,-1,-1,2,-1,NSE,,,1317254400,,1317254400,0,0,0,0,1449705600,803.20-1204.80,0,0,1451493495,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,3493.00,1,0,120480,80320,1,1,1,0,0,1,0,106849,0,0,3493,
25037,SM,nse_cm,,JAYBEE,JAYBEE-SM,,JAYBEE-SM,INE0SMY01017,,,,JAY BEE LAMINATIONS LTD,,,5,500,-1,-1,2,-1,NSE,,,1409788800,,1409788800,0,0,0,0,0,95.60-143.30,0,0,1451499059,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,737960.00,500,0,14330,9560,1,1,1,0,0,1,0,2.25676e+07,0,0,737960,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 75% in previous 3 months,High low price variation was greater than 100% in previous 6 months,High low price variation was greater than 200% in previous 365 days"
22213,SG,nse_cm,,718UP30,718UP30-SG,,718UP30-SG,IN3320190173,,,,SDL UP 7.18% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.29-110.83,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,947100.00,100,0,11083,10029,1,1,1,0,0,1,0,3e+08,0,0,947100,
23909,SM,nse_cm,,VILAS,VILAS-SM,,VILAS-SM,INE0AZY01017,,,,VILAS TRANSCORE LIMITED,,,5,250,-1,-1,2,-1,NSE,,,1401840000,,1401840000,0,0,0,0,0,312.25-468.35,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,256207.00,250,0,46835,31225,1,1,1,0,0,1,0,2.448e+07,0,0,256207,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
2142,EQ,nse_cm,,MFSL,MFSL-EQ,,MFSL,INE180A01020,,,,MAX FINANCIAL SERV LTD,,,10,1,-1,-1,2,-1,NSE,,,470275200,,,0,0,1408320000,1408838400,0,1485.20-1815.20,0,0,1451500017,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,60395.00,1,0,181520,148520,1,1,1,0,0,1,0,3.45115e+08,0,0,60395,"The company has been loss making for at least the last 8 quarters for main board and last 2 years for SME companies on consolidated basis,The scrip PE is greater than 50 for previous 4 trailing quarters"
8686,SG,nse_cm,,731KL32,731KL32-SG,,731KL32-SG,IN2020210208,,,,SDL KL 7.31% 2032,,,1,100,-1,-1,2,-1,NSE,,,1333238400,,1333238400,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
12471,N6,nse_cm,,CAGL27A,CAGL27A-N6,,CAGL27A-N6,INE741K07504,,,,SEC RE NCD SR. VI,,,1,1,-1,-1,2,-1,NSE,,,1353801600,,1353801600,0,0,0,0,0,876.73-1315.09,0,0,1451493496,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,2695.00,1,0,131509,87673,1,1,1,0,0,1,0,82444,0,0,2695,
760438,EQ,nse_cm,,GROWWMETAL,GROWWMETAL-EQ,,GROWWMETAL,INF666M01NI0,,,,GROWWAMC - GROWWMETAL,,,1,1,-1,-1,2,-1,NSE,,,1450915200,,1450915200,0,0,0,0,0,8.20-12.30,0,0,1451498855,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,257136.00,1,0,1230,820,1,1,1,0,0,1,0,7.86351e+06,0,0,257136,
6099,SG,nse_cm,,697UP31A,697UP31A-SG,,697UP31A-SG,IN3320210138,,,,SDL UP 6.97% 2031,,,1,100,-1,-1,2,-1,NSE,,,1318982400,,1318982400,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
20864,SG,nse_cm,,697KA28,697KA28-SG,,697KA28-SG,IN1920190189,,,,SDL KA 6.97% 2028,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.19-109.63,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,957450.00,100,0,10963,9919,1,1,1,0,0,1,0,3.9e+08,0,0,957450,
17313,EQ,nse_cm,,LLOYDSME,LLOYDSME-EQ,,LLOYDSME,INE281B01032,,,,LLOYDS METALS N ENERGY L,,,10,1,-1,-1,2,-1,NSE,,,1374019200,,1374019200,0,0,0,0,1432684800,1110.00-1664.80,0,0,1451500018,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,71596.00,1,0,166480,111000,1,1,1,0,0,1,0,5.26448e+08,0,0,71596,
23430,SG,nse_cm,,744MH41,744MH41-SG,,744MH41-SG,IN2220240021,,,,SDL MH 7.44% 2041,,,1,100,-1,-1,2,-1,NSE,,,1396742400,,1396742400,0,0,0,0,0,95.00-105.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2e+08,0,0,1000000,
22149,SG,nse_cm,,698WB35,698WB35-SG,,698WB35-SG,IN3420190222,,,,SDL WB 6.98% 2035,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.41-109.87,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,955500.00,100,0,10987,9941,1,1,1,0,0,1,0,3e+08,0,0,955500,
757856,BL,nse_cm,,INDIQUBE,INDIQUBE-BL,,INDIQUBE-BL,INE06ST01018,,,,INDIQUBE SPACES LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1438300800,,1438300800,0,0,0,0,0,197.38-209.58,0,0,1451498943,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,487646.00,1,0,20958,19738,1,1,1,0,0,1,0,2.10012e+08,0,0,487646,
13592,EQ,nse_cm,,HGM,HGM-EQ,,HGM,INE596H01014,,,,HANDSON GBL MNGMNT LTD,,,1,1,-1,-1,2,-1,NSE,,,843782400,,843782400,0,0,1406937600,1407110400,0,61.45-75.09,0,0,1451499059,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,411855.00,1,0,7509,6145,1,1,1,0,0,1,0,1.2595e+07,0,0,411855,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
17094,EQ,nse_cm,,CROMPTON,CROMPTON-EQ,,CROMPTON,INE299U01018,,,,CROMPT GREA CON ELEC LTD,,,5,1,-1,-1,2,-1,NSE,,,1147564800,,1147564800,0,0,0,0,1437782400,229.90-280.90,0,0,1451500018,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,391491.00,1,0,28090,22990,1,1,1,0,0,1,0,6.43901e+08,0,0,391491,
10559,SG,nse_cm,,743HP28,743HP28-SG,,743HP28-SG,IN1720220038,,,,SDL HP 7.43% 2028,,,1,100,-1,-1,2,-1,NSE,,,1344124800,,1344124800,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999960.00,100,0,10500,9500,1,1,1,0,0,1,0,6e+07,0,0,999960,
18170,MF,nse_cm,,BPF01MDD,BPF01MDD-MF,,BPF01MDD-MF,INF955L01IR0,,,,BARODAPAMC - BPF01MDD,,,1,1,-1,-1,2,-1,NSE,,,1269388800,,1269388800,0,0,0,0,0,0.90-1.10,0,0,1451493497,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,79068.00,1,0,110,90,1,1,1,0,0,1,0,2.41799e+06,0,0,79068,
13339,BL,nse_cm,,GALLANTT,GALLANTT-BL,,GALLANTT-BL,INE297H01019,,,,GALLANTT ISPAT LIMITED,,,5,1,-1,-1,2,-1,NSE,,,828576000,,828576000,0,0,0,0,1442102400,513.35-545.05,0,0,1451498926,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,193024.00,1,0,54505,51335,1,1,1,0,0,1,0,2.41281e+08,0,0,193024,
11987,EQ,nse_cm,,ICIL,ICIL-EQ,,ICIL,INE483B01026,,,,INDO COUNT INDUSTRIES LTD,,,5,1,-1,-1,2,-1,NSE,,,810950400,,810950400,0,0,0,0,1439337600,208.20-312.30,0,0,1451500018,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,384225.00,1,0,31230,20820,1,1,1,0,0,1,0,1.98054e+08,0,0,384225,
759283,N0,nse_cm,,12AFIL28,12AFIL28-N0,,12AFIL28-N0,INE916Y07057,,,,AFIL 12% 2028,,,1,1,-1,-1,2,-1,NSE,,,1445385600,,1445385600,0,0,0,0,1451692800,7644.00-11466.00,0,0,1451498898,,,,,,,,,,CASH,,,,,1000000,,,,0,20,,0.0000,T+1,315513000,0,1,980.00,1,0,1.1466e+06,764400,1,1,1,0,0,1,0,30000,0,0,980,
13368,SG,nse_cm,,758JH31,758JH31-SG,,758JH31-SG,IN3720220034,,,,SDL JH 7.58% 2031,,,1,100,-1,-1,2,-1,NSE,,,1356825600,,1356825600,0,0,0,0,0,93.91-103.79,0,0,1451493496,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1011600.00,100,0,10379,9391,1,1,1,0,0,1,0,1e+08,0,0,1011600,
23327,SG,nse_cm,,749RJ40,749RJ40-SG,,749RJ40-SG,IN2920230561,,,,SDL RJ 7.49% 2040,,,1,100,-1,-1,2,-1,NSE,,,1396396800,,1396396800,0,0,0,0,0,95.00-105.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999900.00,100,0,10500,9500,1,1,1,0,0,1,0,1.5e+08,0,0,999900,
21645,SG,nse_cm,,724AP35,724AP35-SG,,724AP35-SG,IN1020190436,,,,SDL AP 7.24% 2035,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,101.76-112.46,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,933600.00,100,0,11246,10176,1,1,1,0,0,1,0,1e+08,0,0,933600,
3488,BL,nse_cm,,CLSEL,CLSEL-BL,,CLSEL-BL,INE419D01026,,,,CHAMAN LAL SETIA EXP LTD,,,5,1,-1,-1,2,-1,NSE,,,1305244800,,1305244800,0,0,0,0,1442361600,250.25-265.65,0,0,1451498913,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,388158.00,1,0,26565,25025,1,1,1,0,0,1,0,4.97256e+07,0,0,388158,
8530,BL,nse_cm,,GMRP&UI,GMRP&UI-BL,,GMRP&UI-BL,INE0CU601026,,,,GMR POW AND URBAN INFRA L,,,1,1,-1,-1,2,-1,NSE,,,1332460800,,1332460800,0,0,1410048000,1410912000,0,106.88-113.48,0,0,1451498919,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,901408.00,1,0,11348,10688,1,1,1,0,0,1,0,7.14836e+08,0,0,901408,
15421,BL,nse_cm,,ACL,ACL-BL,,ACL-BL,INE666E01020,,,,ANDHRA CEMENTS LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1368144000,,1368144000,0,0,1403308800,1403827200,0,65.50-69.54,0,0,1451498931,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1451342.00,1,0,6954,6550,1,1,1,0,0,1,0,9.21721e+07,0,0,1451342,
1008,EQ,nse_cm,,FACT,FACT-EQ,,FACT,INE188A01015,,,,FACT LTD,,,5,1,-1,-1,2,-1,NSE,,,467424000,,482112000,0,0,0,0,1442707200,720.00-1079.90,0,0,1451500017,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,110649.00,1,0,107990,72000,1,1,1,0,0,1,0,6.47072e+08,0,0,110649,The scrip PE is greater than 50 for previous 4 trailing quarters
14150,EQ,nse_cm,,BTML,BTML-EQ,,BTML,INE0EEJ01023,,,,BODHI TREE MULTIMEDIA LTD,,,1,1,-1,-1,2,-1,NSE,,,1360886400,,1360886400,0,0,0,0,1427241600,6.23-9.33,0,0,1451499058,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,5902277.00,1,0,933,623,1,1,1,0,0,1,0,1.80498e+08,0,0,5902277,
8972,BL,nse_cm,,HARIOMPIPE,HARIOMPIPE-BL,,HARIOMPIPE-BL,INE00EV01017,,,,HARIOM PIPE INDUSTRIES L,,,5,1,-1,-1,2,-1,NSE,,,1334275200,,1334275200,0,0,0,0,1443052800,342.10-363.20,0,0,1451498920,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,287438.00,1,0,36320,34210,1,1,1,0,0,1,0,3.09673e+07,0,0,287438,
